,cellCategory,cellText,pageNum
584,c,18.61%,13
585,c,"1,585,617,610.34",13
586,c,16.72%,13
587,c,19.43%,13
588,c,镁合金压铸产品,14
589,c,"2,635,176,371.45",14
590,c,25.89%,14
591,c,"2,909,812,934.36",14
592,c,30.68%,14
593,c,-9.44%,14
594,c,涂层加工,14
595,c,"386,772,549.10",14
596,c,3.80%,14
597,c,"387,066,487.01",14
598,c,4.08%,14
599,c,-0.08%,14
600,c,金属铸件,14
601,c,"242,875,005.17",14
602,c,2.39%,14
603,c,"227,063,382.67",14
604,c,2.39%,14
605,c,6.96%,14
606,c,其他业务,14
607,c,"362,909,756.24",14
608,c,3.57%,14
609,c,"386,168,542.40",14
610,c,4.07%,14
611,c,-6.02%,14
612,c,分地区,14
613,c,国内,14
614,c,"3,958,540,859.34",14
615,c,38.90%,14
616,c,"3,571,974,315.12",14
617,c,37.66%,14
618,c,10.82%,14
619,c,国外,14
620,c,"6,218,685,968.65",14
621,c,61.10%,14
622,c,"5,913,751,588.99",14
623,c,62.34%,14
624,c,5.16%,14
625,t,（2）占公司营业收入或营业利润10%以上的行业、产品或地区情况,14
626,t,√适用□不适用,14
627,t,公司是否需要遵守特殊行业的披露要求,14
628,t,否,14
629,t,单位：元,14
630,c,,14
631,c,营业收入,14
632,c,营业成本,14
633,c,毛利率,14
634,c,营业收入比上年同期增减,14
635,c,营业成本比上年同期增减,14
636,c,毛利率比上年同期增减,14
637,c,分行业,14
638,c,铝合金轮毂,14
639,c,"6,549,493,146.03",14
640,c,"5,255,717,890.82",14
641,c,19.75%,14
642,c,17.47%,14
643,c,0.23%,14
644,c,-3.32%,14
645,c,镁合金压铸产品,14
646,c,"2,635,176,371.45",14
647,c,"2,199,094,913.39",14
648,c,16.55%,14
649,c,-9.44%,14
650,c,-0.03%,14
651,c,-5.37%,14
652,c,涂层加工,14
653,c,"386,772,549.10",14
654,c,"197,002,276.66",14
655,c,49.07%,14
656,c,-0.08%,14
657,c,0.01%,14
658,c,-0.41%,14
659,c,金属铸件,14
660,c,"242,875,005.17",14
661,c,"172,573,798.05",14
662,c,28.95%,14
663,c,6.96%,14
664,c,0.05%,14
665,c,0.99%,14
666,c,合计,14
667,c,"9,814,317,071.75",14
668,c,"7,824,388,878.92",14
669,c,20.28%,14
670,c,7.85%,14
671,c,0.13%,14
672,c,-3.67%,14
673,c,分产品,14
674,c,汽车轮合金轮毂,14
675,c,"4,655,836,180.71",14
676,c,"3,625,608,834.94",14
677,c,22.13%,14
678,c,16.69%,14
679,c,0.21%,14
680,c,-2.75%,14
681,c,摩托车铝合金轮毂,14
682,c,"1,893,656,965.32",14
683,c,"1,630,109,055.88",14
684,c,13.92%,14
685,c,19.43%,14
686,c,0.26%,14
687,c,-4.61%,14
688,c,镁合金压铸产品,14
689,c,"2,635,176,371.45",14
690,c,"2,199,094,913.39",14
691,c,16.55%,14
692,c,-9.44%,14
693,c,-0.03%,14
694,c,-5.37%,14
695,c,涂层加工,14
696,c,"386,772,549.10",14
697,c,"197,002,276.66",14
698,c,49.07%,14
699,c,-0.08%,14
700,c,0.01%,14
701,c,-0.41%,14
702,c,金属铸件,14
703,c,"242,875,005.17",14
704,c,"172,573,798.05",14
705,c,28.95%,14
706,c,6.96%,14
707,c,0.05%,14
708,c,0.99%,14
709,c,合计,14
710,c,"9,814,317,071.75",14
711,c,"7,824,388,878.92",14
712,c,20.28%,14
713,c,7.85%,14
714,c,0.13%,14
715,c,-3.67%,14
716,c,分地区,14
717,c,中国大陆,14
718,c,"3,830,501,456.98",14
719,c,"2,844,064,678.78",14
720,c,25.75%,14
721,c,10.51%,14
722,c,0.16%,14
723,c,-3.23%,14
724,c,其他国家和地区,14
725,c,"5,983,815,614.77",14
726,c,"4,980,324,200.14",14
727,c,16.77%,14
728,c,6.22%,14
729,c,0.12%,14
730,c,-4.07%,14
731,c,合计,14
732,c,"9,814,317,071.75",14
733,c,"7,824,388,878.92",14
734,c,20.28%,14
735,c,7.85%,14
736,c,0.13%,14
737,c,-3.67%,14
738,t,公司主营业务数据统计口径在报告期发生调整的情况下，公司最近1年按报告期末口径调整后的主营业务数据,14
739,t,□适用√不适用,14
740,t,（3）公司实物销售收入是否大于劳务收入,15
741,t,√是□否,15
742,c,行业分类,15
743,c,项目,15
744,c,单位,15
745,c,2017年,15
746,c,2016年,15
747,c,同比增减,15
748,c,交通运输设备制造业,15
749,c,销售量,15
750,c,元,15
751,c,"9,814,317,071.75",15
752,c,"9,099,557,361.71",15
753,c,7.85%,15
754,c,生产量,15
755,c,元,15
756,c,"7,855,957,418.09",15
757,c,"7,303,371,991.75",15
758,c,7.57%,15
759,c,库存量,15
760,c,元,15
761,c,"586,058,496.28",15
762,c,"572,588,707.45",15
763,c,2.35%,15
764,t,相关数据同比发生变动30%以上的原因说明,15
765,t,□适用√不适用,15
766,t,（4）公司已签订的重大销售合同截至本报告期的履行情况,15
767,t,□适用√不适用,15
768,t,（5）营业成本构成,15
769,t,产品分类,15
770,t,单位：元,15
771,c,产品分类,15
772,c,项目,15
773,c,2017年,15
774,c,2016年,15
775,c,同比增减,15
776,c,金额,15
777,c,占营业成本比重,15
778,c,金额,15
779,c,占营业成本比重,15
780,c,铝合金轮毂行业,15
781,c,直接材料成本,15
782,c,"3,641,351,647.87",15
783,c,67.08%,15
784,c,"2,870,830,547.83",15
785,c,64.47%,15
786,c,26.84%,15
787,c,人工成本,15
788,c,"433,778,239.60",15
789,c,7.99%,15
790,c,"374,837,844.81",15
791,c,8.42%,15
792,c,15.72%,15
793,c,折旧及易耗品,15
794,c,"619,889,429.26",15
795,c,11.42%,15
796,c,"554,132,533.15",15
797,c,12.44%,15
798,c,11.87%,15
799,c,燃料动力成本,15
800,c,"382,790,695.07",15
801,c,7.05%,15
802,c,"333,969,880.39",15
803,c,7.50%,15
804,c,14.62%,15
805,c,外协加工成本,15
806,c,"350,481,677.06",15
807,c,6.46%,15
808,c,"319,074,382.57",15
809,c,7.17%,15
810,c,9.84%,15
811,c,小计,15
812,c,"5,428,291,688.87",15
813,c,100.00%,15
814,c,"4,452,845,188.75",15
815,c,100.00%,15
816,c,21.91%,15
817,c,环保达克罗行业,15
818,c,直接材料成本,15
819,c,"92,975,369.63",15
820,c,47.20%,15
821,c,"89,261,812.14",15
822,c,45.64%,15
823,c,4.16%,15
824,c,人工成本,15
825,c,"37,410,064.03",15
826,c,18.99%,15
827,c,"31,617,019.67",15
828,c,16.17%,15
829,c,18.32%,15
830,c,折旧及易耗品,15
831,c,"35,111,773.79",15
832,c,17.82%,15
833,c,"35,676,633.80",15
834,c,18.24%,15
835,c,-1.58%,15
836,c,燃料动力成本,15
837,c,"17,700,965.90",15
838,c,8.99%,15
839,c,"16,832,122.27",15
840,c,8.61%,15
841,c,5.16%,15
842,c,外协加工成本,15
843,c,"13,804,103.31",15
844,c,7.01%,15
845,c,"22,193,236.61",15
846,c,11.35%,15
847,c,-37.80%,15
848,c,小计,15
849,c,"197,002,276.66",15
850,c,100.00%,15
851,c,"195,580,824.49",15
852,c,100.00%,15
853,c,0.73%,15
854,c,轻量化镁合金行业,15
855,c,直接材料成本,15
856,c,"1,216,669,275.45",15
857,c,55.33%,15
858,c,"1,281,397,959.93",15
859,c,56.40%,15
860,c,-5.05%,15
861,c,人工成本,15
862,c,"464,509,911.31",15
863,c,21.12%,15
864,c,"483,708,382.69",15
865,c,21.29%,15
866,c,-3.97%,15
867,c,折旧及易耗品,15
868,c,"425,980,071.09",15
869,c,19.37%,15
870,c,"414,882,670.69",15
871,c,18.26%,15
872,c,2.67%,15
873,c,燃料动力成本,15
874,c,"91,935,655.53",15
875,c,4.18%,15
876,c,"92,125,586.45",15
877,c,4.05%,15
878,c,-0.21%,15
879,c,小计,15
880,c,"2,199,094,913.39",15
881,c,100.00%,15
882,c,"2,272,114,599.76",15
883,c,100.00%,15
884,c,-3.21%,15
885,c,交通运输设备制造业,16
886,c,合计,16
887,c,"7,824,388,878.92",16
888,c,100.00%,16
889,c,"6,920,540,613.00",16
890,c,100.00%,16
891,c,13.06%,16
892,t,说明,16
893,t,达克罗涂覆外协加工成本较去年同期下降37.8%，主要系部分委外加工转为内部生产所致。,16
894,t,（6）报告期内合并范围是否发生变动,16
895,t,□是√否,16
896,t,（7）公司报告期内业务、产品或服务发生重大变化或调整有关情况,16
897,t,□适用√不适用,16
898,t,（8）主要销售客户和主要供应商情况,16
899,t,公司主要销售客户情况,16
900,c,前五名客户合计销售金额（元）,16
901,c,"2,575,139,357.93",16
902,c,前五名客户合计销售金额占年度销售总额比例,16
903,c,26.24%,16
904,c,前五名客户销售额中关联方销售额占年度销售总额比例,16
905,c,0.00%,16
906,t,公司前5大客户资料,16
907,c,序号,16
908,c,客户名称,16
909,c,销售额（元）,16
910,c,占年度销售总额比例,16
911,c,1,16
912,c,第一名,16
913,c,"866,320,846.82",16
914,c,8.83%,16
915,c,2,16
916,c,第二名,16
917,c,"518,223,348.51",16
918,c,5.28%,16
919,c,3,16
920,c,第三名,16
921,c,"442,691,029.82",16
922,c,4.51%,16
923,c,4,16
924,c,第四名,16
925,c,"440,420,916.14",16
926,c,4.49%,16
927,c,5,16
928,c,第五名,16
929,c,"307,483,216.64",16
930,c,3.13%,16
931,c,合计,16
932,c,--,16
933,c,"2,575,139,357.93",16
934,c,26.24%,16
935,t,主要客户其他情况说明,16
936,t,□适用√不适用,16
937,t,公司主要供应商情况,16
938,c,前五名供应商合计采购金额（元）,16
939,c,"2,375,132,176.94",16
940,c,前五名供应商合计采购金额占年度采购总额比例,16
941,c,33.00%,16
942,c,前五名供应商采购额中关联方采购额占年度采购总额比例,16
943,c,0.00%,16
944,t,公司前5名供应商资料,16
945,c,序号,16
946,c,供应商名称,16
947,c,采购额（元）,16
948,c,占年度采购总额比例,16
949,c,1,16
950,c,第一名,16
951,c,"674,918,167.97",16
952,c,9.38%,16
953,c,2,17
954,c,第二名,17
955,c,"600,016,320.16",17
956,c,8.34%,17
957,c,3,17
958,c,第三名,17
959,c,"453,265,427.19",17
960,c,6.30%,17
961,c,4,17
962,c,第四名,17
963,c,"353,383,594.71",17
964,c,4.91%,17
965,c,5,17
966,c,第五名,17
967,c,"293,548,666.91",17
968,c,4.08%,17
969,c,合计,17
970,c,--,17
971,c,"2,375,132,176.94",17
972,c,33.00%,17
973,t,主要供应商其他情况说明,17
974,t,□适用√不适用,17
975,t,3、费用,17
976,t,单位：元,17
977,c,,17
978,c,2017年,17
979,c,2016年,17
980,c,同比增减,17
981,c,重大变动说明,17
982,c,销售费用,17
983,c,"192,057,073.19",17
984,c,"211,880,267.24",17
985,c,-9.36%,17
986,c,,17
987,c,管理费用,17
988,c,"706,666,670.52",17
989,c,"652,982,278.13",17
990,c,8.22%,17
991,c,,17
992,c,财务费用,17
993,c,"88,671,731.41",17
994,c,"53,184,054.16",17
995,c,66.73%,17
996,c,主要系汇总损失增加使得财务费用增加所致。,17
997,t,4、研发投入,17
998,t,√适用□不适用,17
999,t,公司拥有专业的研发管理体系，2017年公司研发投入2.76亿元，同比增长12.72%，主要用于新产品、,17
1000,t,新工艺改进升级，投资研发团队建设等，以提高公司核心竞争力。2017年新增专利110项，国家级项目2项,17
1001,t,验收，荣获国家知识产权优势企业称号、中国机械工业科学技术奖三等奖、浙江省机械工业科学技术一等,17
1002,t,奖等；国际上荣获美国铸造大奖、国际压铸竞赛大奖、国际镁合金应用大奖，研发的福特镁合金副车架荣,17
1003,t,获由美国铸造学会颁发的2017年AFS年度设计大奖，技术创新成果不断涌现，达到国内外领先水平。研发,17
1004,t,投入力度不断增加，持续创新，使公司保持技术领先优势，不断推动公司可持续发展。,17
1005,t,公司研发投入情况,17
1006,c,,17
1007,c,2017年,17
1008,c,2016年,17
1009,c,变动比例,17
1010,c,研发人员数量（人）,17
1011,c,"1,281",17
1012,c,"1,050",17
1013,c,22.00%,17
1014,c,研发人员数量占比,17
1015,c,14.42%,17
1016,c,11.36%,17
1017,c,3.06%,17
1018,c,研发投入金额（元）,17
1019,c,"275,548,375.91",17
1020,c,"244,452,829.97",17
1021,c,12.72%,17
1022,c,研发投入占营业收入比例,17
1023,c,2.71%,17
1024,c,2.58%,17
1025,c,0.13%,17
1026,c,研发投入资本化的金额（元）,17
1027,c,0.00,17
1028,c,0.00,17
1029,c,—,17
1030,c,资本化研发投入占研发投入的比例,17
1031,c,0.00%,17
1032,c,0.00%,17
1033,c,—,17
1034,t,研发投入总额占营业收入的比重较上年发生显著变化的原因,17
1035,t,□适用√不适用,17
1036,t,研发投入资本化率大幅变动的原因及其合理性说明,18
1037,t,□适用√不适用,18
1038,t,5、现金流,18
1039,t,单位：元,18
1040,c,项目,18
1041,c,2017年,18
1042,c,2016年,18
1043,c,同比增减,18
1044,c,经营活动现金流入小计,18
1045,c,"9,947,236,836.02",18
1046,c,"10,265,870,213.08",18
1047,c,-3.10%,18
1048,c,经营活动现金流出小计,18
1049,c,"8,977,683,911.91",18
1050,c,"8,922,461,101.16",18
1051,c,0.62%,18
1052,c,经营活动产生的现金流量净额,18
1053,c,"969,552,924.11",18
1054,c,"1,343,409,111.92",18
1055,c,-27.83%,18
1056,c,投资活动现金流入小计,18
1057,c,"231,061,223.74",18
1058,c,"400,821,787.17",18
1059,c,-42.35%,18
1060,c,投资活动现金流出小计,18
1061,c,"912,033,389.08",18
1062,c,"1,113,115,960.78",18
1063,c,-18.06%,18
1064,c,投资活动产生的现金流量净额,18
1065,c,"-680,972,165.34",18
1066,c,"-712,294,173.61",18
1067,c,-4.40%,18
1068,c,筹资活动现金流入小计,18
1069,c,"821,907,072.36",18
1070,c,"274,721,714.64",18
1071,c,199.18%,18
1072,c,筹资活动现金流出小计,18
1073,c,"1,081,100,491.14",18
1074,c,"973,832,690.90",18
1075,c,11.02%,18
1076,c,筹资活动产生的现金流量净额,18
1077,c,"-259,193,418.78",18
1078,c,"-699,110,976.26",18
1079,c,62.93%,18
1080,c,现金及现金等价物净增加额,18
1081,c,"3,770,020.21",18
1082,c,"-43,743,413.69",18
1083,c,108.62%,18
1084,t,相关数据同比发生重大变动的主要影响因素说明,18
1085,t,√适用□不适用,18
1086,t,1、投资活动现金流入小计较去年同期下降42.35%，主要系2017年收回投资的理财产品金额较去年同期减少所致；,18
1087,t,2、筹资活动现金流入小计较去年同期增长199.18%，主要系取得借款收到的现金较去年同期增加所致；,18
